#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-7, 0.05, 0.0, 0.0, 0.0, 0.0, -6.970000000000001E-5, 0.0, 2/20/2023 8:48:4, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 1.1E-6, 1.315
t (ns), A (mV)
+76800E0, +0000E00
+76900E0, -7813E-09
+77000E0, +1563E-08
+77100E0, +3125E-08
+77200E0, -7813E-09
+77300E0, +0000E00
+77400E0, -7813E-09
+77500E0, +1563E-08
+77600E0, +0000E00
+77700E0, -7813E-09
+77800E0, +7813E-09
+77900E0, +0000E00
+78000E0, +0000E00
+78100E0, +0000E00
+78200E0, -7813E-09
+78300E0, +1563E-08
+78400E0, -7813E-09
+78500E0, +0000E00
+78600E0, +2344E-08
+78700E0, -7813E-09
+78800E0, +0000E00
+78900E0, +1563E-08
+79000E0, +1563E-08
+79100E0, +0000E00
+79200E0, +3125E-08
+79300E0, -7813E-09
+79400E0, +7813E-09
+79500E0, +7813E-09
+79600E0, +7813E-09
+79700E0, +1563E-08
+79800E0, +0000E00
+79900E0, +2344E-08
+80000E0, +1563E-08
+80100E0, +3906E-08
+80200E0, +1563E-08
+80300E0, -7813E-09
+80400E0, +4688E-08
+80500E0, +7813E-09
+80600E0, +1563E-08
+80700E0, +0000E00
+80800E0, +7813E-09
+80900E0, +0000E00
+81000E0, +3125E-08
+81100E0, -7813E-09
+81200E0, +4688E-08
+81300E0, -7813E-09
+81400E0, -7813E-09
+81500E0, +0000E00
+81600E0, +2344E-08
+81700E0, +0000E00
+81800E0, +2344E-08
+81900E0, +7813E-09
+82000E0, +1563E-08
+82100E0, +0000E00
+82200E0, +0000E00
+82300E0, +0000E00
+82400E0, +0000E00
+82500E0, +3125E-08
+82600E0, +0000E00
+82700E0, +7813E-09
+82800E0, +0000E00
+82900E0, +0000E00
+83000E0, +0000E00
+83100E0, +7813E-09
+83200E0, +7813E-09
+83300E0, +2344E-08
+83400E0, +0000E00
+83500E0, +1406E-07
+83600E0, +0000E00
+83700E0, +0000E00
+83800E0, -7813E-09
+83900E0, +1563E-08
+84000E0, +7813E-09
+84100E0, +7813E-09
+84200E0, +7813E-09
+84300E0, +7813E-09
+84400E0, +0000E00
+84500E0, +1563E-08
+84600E0, +0000E00
+84700E0, +2344E-08
+84800E0, +0000E00
+84900E0, +2344E-08
+85000E0, +1563E-08
+85100E0, -7813E-09
+85200E0, +7813E-09
+85300E0, +0000E00
+85400E0, -7813E-09
+85500E0, +0000E00
+85600E0, +7813E-09
+85700E0, +7813E-09
+85800E0, +1563E-08
+85900E0, +1563E-08
+86000E0, +7813E-09
+86100E0, +0000E00
+86200E0, +1563E-08
+86300E0, +0000E00
+86400E0, +7813E-09
+86500E0, +0000E00
+86600E0, +1563E-08
+86700E0, +2344E-08
+86800E0, +0000E00
+86900E0, +1563E-08
+87000E0, +7813E-08
+87100E0, +0000E00
+87200E0, +7813E-09
+87300E0, +2344E-08
+87400E0, -7813E-09
+87500E0, -7813E-09
+87600E0, -7813E-09
+87700E0, +0000E00
+87800E0, +0000E00
+87900E0, +1563E-08
+88000E0, -7813E-09
+88100E0, -7813E-09
+88200E0, +0000E00
+88300E0, +0000E00
+88400E0, +0000E00
+88500E0, +2344E-08
+88600E0, +7813E-09
+88700E0, +0000E00
+88800E0, +7813E-09
+88900E0, +1563E-08
+89000E0, +0000E00
+89100E0, +0000E00
+89200E0, +2344E-08
+89300E0, -7031E-08
+89400E0, +1563E-08
+89500E0, +2344E-08
+89600E0, +0000E00
+89700E0, -7813E-09
+89800E0, +1563E-08
+89900E0, +1563E-08
+90000E0, +0000E00
+90100E0, +7813E-09
+90200E0, -1563E-08
+90300E0, +0000E00
+90400E0, -7813E-09
+90500E0, +0000E00
+90600E0, +7813E-09
+90700E0, +0000E00
+90800E0, +0000E00
+90900E0, +1563E-08
+91000E0, +1563E-08
+91100E0, +0000E00
+91200E0, -7813E-09
+91300E0, +0000E00
+91400E0, +0000E00
+91500E0, +1563E-08
+91600E0, +1563E-08
+91700E0, -7813E-09
+91800E0, +0000E00
+91900E0, +3125E-08
+92000E0, +0000E00
+92100E0, +1563E-08
+92200E0, +7813E-09
+92300E0, +7813E-09
+92400E0, +0000E00
+92500E0, +0000E00
+92600E0, +7813E-09
+92700E0, +2344E-08
+92800E0, -7813E-09
